METABOLICMAP_ID,MAPOBJECT_ID,MAPOBJECTTYPE,MAPNODEPOSITIONX,MAPNODEPOSITIONY,MAPNODEWIDTH,MAPNODEHEIGHT,MAPNODELABELPOSITIONX,MAPNODELABELPOSITIONY,MAPNODELABELANCHOR,MAPNODENODETYPE,MAPNODEMOLECULE_ID,MAPNODECOMPARTMENT_ID,MAPNODEREFERENCEMAP_ID,MOLECULEABBREVIATION,MOLECULEOFFICIALNAME,MAPNODEISPRIMARY,MAPNODETEXTSTYLE,MAPNODECONTENT,MAPREACTIONREACTION_ID,REACTIONABBREVATION,REACTIONOFFICIALNAME,REACTIONDISCRIMINATOR,REACTIONDIRECTION,REACTIONISGLOBAL,MAPLINESEGMENTCONTROLPOINTS,MAPLINESEGMENTTONODE_ID,MAPLINESEGMENTFROMNODE_ID,MAPLINESEGMENTREACTION_ID,MAPTEXTTYPE,MAPTEXTPOSITIONX,MAPTEXTPOSITIONY,MAPTEXTWIDTH,MAPTEXTHEIGHT,MAPTEXTTEXTSTYLE,MAPTEXTANCHOR,MAPTEXTCONTENT
1955673,1956042,MAPNODE             ,950,310,,,950,280,AUTO,METABOLITE,42420,1,,r5p,alpha-D-Ribose 5-phosphate,Y,,,,,,,,,,,,,,,,,,,,
1955673,1955500,MAPNODE             ,825,2731,,,825,2761,AUTO,METABOLITE,132077,7777,,fadh2,Flavin adenine dinucleotide reduced,Y,,,,,,,,,,,,,,,,,,,,
1955673,1955554,MAPNODE             ,5287,2434,,,5277,2414,AUTO,METABOLITE,132077,7777,,fadh2,Flavin adenine dinucleotide reduced,N,,,,,,,,,,,,,,,,,,,,
1955673,1956062,MAPNODE             ,3240,650,,,3270,650,AUTO,METABOLITE,34434,1,,hxan,Hypoxanthine,Y,,,,,,,,,,,,,,,,,,,,
1955673,1956088,MAPNODE             ,1800,190,,,1830,190,AUTO,METABOLITE,34434,1,,hxan,Hypoxanthine,Y,,,,,,,,,,,,,,,,,,,,
1955673,1955552,MAPNODE             ,4807,2192,,,4828,2213,AUTO,METABOLITE,34045,7777,,mal-L,L-Malate,Y,,,,,,,,,,,,,,,,,,,,
1955673,1955610,MAPNODE             ,4145,2191,,,4145,2221,AUTO,METABOLITE,34045,1,,mal-L,L-Malate,Y,,,,,,,,,,,,,,,,,,,,
1955673,1956039,MAPNODE             ,690,670,,,670,670,AUTO,METABOLITE,33486,1,,nadph,Nicotinamide adenine dinucleotide phosphate - reduced,N,,,,,,,,,,,,,,,,,,,,
1955673,1956061,MAPNODE             ,690,1260,,,670,1260,AUTO,METABOLITE,33486,1,,nadph,Nicotinamide adenine dinucleotide phosphate - reduced,N,,,,,,,,,,,,,,,,,,,,
1955673,1956087,MAPNODE             ,3100,2260,,,3130,2260,AUTO,METABOLITE,33486,1,,nadph,Nicotinamide adenine dinucleotide phosphate - reduced,Y,,,,,,,,,,,,,,,,,,,,
1955673,1955549,MAPNODE             ,1440,1670,,,1450,1670,AUTO,METABOLITE,33496,1,,adp,ADP,N,,,,,,,,,,,,,,,,,,,,
1955673,1955538,MAPNODE             ,570,1475,,,560,1455,AUTO,METABOLITE,33496,1,,adp,ADP,N,,,,,,,,,,,,,,,,,,,,
1955673,1955513,MAPNODE             ,5905,2341,,,5919,2355,AUTO,METABOLITE,33496,7777,,adp,ADP,N,,,,,,,,,,,,,,,,,,,,
1955673,1955560,MAPNODE             ,2615,2481,,,2645,2481,AUTO,METABOLITE,33496,1,,adp,ADP,Y,,,,,,,,,,,,,,,,,,,,
1955673,1955506,MAPNODE             ,3430,1505,,,3430,1485,AUTO,METABOLITE,33496,1,,adp,ADP,N,,,,,,,,,,,,,,,,,,,,
1955673,1956040,MAPNODE             ,1980,10,,,2010,10,AUTO,METABOLITE,33496,1,,adp,ADP,Y,,,,,,,,,,,,,,,,,,,,
1955673,1955604,MAPNODE             ,2470,1680,,,2470,1660,AUTO,METABOLITE,33496,1,,adp,ADP,N,,,,,,,,,,,,,,,,,,,,
1955673,1955563,MAPNODE             ,2355,2081,,,2325,2081,AUTO,METABOLITE,33496,7777,,adp,ADP,Y,,,,,,,,,,,,,,,,,,,,
1955673,1955575,MAPNODE             ,5877,884,,,5877,854,AUTO,METABOLITE,33502,7777,,coa,Coenzyme A,Y,,,,,,,,,,,,,,,,,,,,
1955673,1955529,MAPNODE             ,4057,1644,,,4077,1594,AUTO,METABOLITE,33502,7777,,coa,Coenzyme A,N,,,,,,,,,,,,,,,,,,,,
1955673,1955539,MAPNODE             ,5636,2180,,,5616,2180,AUTO,METABOLITE,33502,7777,,coa,Coenzyme A,N,,,,,,,,,,,,,,,,,,,,
1955673,1955615,MAPNODE             ,4470,1144,,,4471,1122,AUTO,METABOLITE,33502,7777,,coa,Coenzyme A,N,,,,,,,,,,,,,,,,,,,,
1955673,1956076,MAPNODE             ,3080,-40,,,3100,-40,AUTO,METABOLITE,33778,1,,h,H+,N,,,,,,,,,,,,,,,,,,,,
1955673,1956079,MAPNODE             ,2950,2460,,,2980,2460,AUTO,METABOLITE,33778,1,,h,H+,Y,,,,,,,,,,,,,,,,,,,,
1955673,1955537,MAPNODE             ,633,1504,,,634,1483,AUTO,METABOLITE,33778,1,,h,H+,N,,,,,,,,,,,,,,,,,,,,
